咪咕频道,#genre# 
 咪咕24小时体育台,https://mursor.ottiptv.cc/migu/654102378.m3u8?migutoken=fdcd1b6242035bc520cfddcc47b0da41d3e32b336a94caa7220952ca488c72f04eb904b86d775b6962a0aa9cc45742d81f5eac8d74fdff4873beea6088fb3d75c87f6e1d721c3eb23d3d595727
 CETV1,https://mursor.ottiptv.cc/migu/923287154.m3u8?migutoken=f4bb0fc838af599a438cd905cc95d6fbc1e792a49292858ede15226d9e908998a72bd1e3ccb545102801dd4d7e13d4ac8d5ee240507e1c9ee0befd519d5a93ad5d14136282ff866d27dd765de3
 CETV2,https://mursor.ottiptv.cc/migu/923287211.m3u8?migutoken=604cf6b76a08fb84653f4269840e2df1434712fd24ba3c9dddb69dba11ca7dc128601d988a9d730d46577a7e1423bbc4cc477f4ef0ed03668f2b6fb626a1ef3f997ddb465435494be3d6ad0ea2
 CETV4,https://mursor.ottiptv.cc/migu/923287339.m3u8?migutoken=afe06512e277282704514eaf90f9ed2e1e4bb79a1ce87acd42bb7a6f1fad6f40871da12a95184e1fc6a7fdf2ceda71c929aa280d6a0727f498923c0b388181c43563fd33e9520e789120368e15


█████████████████████████████████████████████
上海V6,#genre#


4KUHD,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010006/1.m3u8?
CCTV-1,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010011/1.m3u8?
CCTV-1,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010045/1.m3u8?
CCTV-1,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010144/1.m3u8?
CCTV-2,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010050/1.m3u8?
CCTV-2,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010211/1.m3u8?
CCTV-3,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010138/1.m3u8?
CCTV-3,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010212/1.m3u8?
CCTV-4,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010017/1.m3u8?
CCTV-5,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010139/1.m3u8?
CCTV-5,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010145/1.m3u8?
CCTV-5,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010127/1.m3u8?
CCTV-5+,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010044/1.m3u8?
CCTV-5+,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010202/1.m3u8?
CCTV-6,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010214/1.m3u8?
CCTV-6,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010140/1.m3u8?
CCTV-7,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010051/1.m3u8?
CCTV-7,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010215/1.m3u8?
CCTV-8,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010216/1.m3u8?
CCTV-8,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010141/1.m3u8?
CCTV-9,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010052/1.m3u8?
CCTV-10,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010046/1.m3u8?
CCTV-10,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010203/1.m3u8?
CCTV-11,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010092/1.m3u8?
CCTV-12,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010205/1.m3u8?
CCTV-12,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010047/1.m3u8?
CCTV-13,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010093/1.m3u8?
CCTV-14,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010207/1.m3u8?
CCTV-14,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010048/1.m3u8?
CCTV-15,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010094/1.m3u8?
CCTV-16,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010142/1.m3u8?
CCTV-17,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010049/1.m3u8?
CCTV-17,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010210/1.m3u8?
CCTV中视购物,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010134/1.m3u8?

黑莓动画,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010002/1.m3u8?
古装剧场,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010004/1.m3u8?
家庭剧场,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010074/1.m3u8?
潮妈辣婆,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010005/1.m3u8?
动作电影,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010003/1.m3u8?
爱情喜剧,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010000/1.m3u8?
东北热剧,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010021/1.m3u8?
欢乐剧场,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010025/1.m3u8?
哒啵赛事,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010125/1.m3u8?
武搏世界,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010135/1.m3u8?
精品萌宠,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010146/1.m3u8?
咪咕全民热练,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010147/1.m3u8?
惊悚悬疑,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010077/1.m3u8?
怡伴健康,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010082/1.m3u8?
军事评论,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010080/1.m3u8?
精品体育,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010078/1.m3u8?
超级体育,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010063/1.m3u8?
超级综艺,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010062/1.m3u8?
超级电影,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010064/1.m3u8?
黑莓电影,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010073/1.m3u8?
军旅剧场,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010079/1.m3u8?
电子竞技,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010084/1.m3u8?
金牌综艺,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010086/1.m3u8?
精品纪录,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010076/1.m3u8?
精品大剧,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010072/1.m3u8?
中国功夫,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010087/1.m3u8?
超级电视剧,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010065/1.m3u8?
哒啵赛事,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010126/1.m3u8?
哒啵赛事,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010120/1.m3u8?
哒啵赛事,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010124/1.m3u8?
农业致富,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010085/1.m3u8?
热播精选,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010121/1.m3u8?
炫舞未来,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010039/1.m3u8?

咪咕精彩足球,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010148/1.m3u8?
优漫卡通SD,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010118/1.m3u8?
卡酷少儿SD,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010081/1.m3u8?
金鹰纪实SD,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010106/1.m3u8?
嘉佳卡通SD,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010102/1.m3u8?
金鹰卡通SD,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010107/1.m3u8?
哈哈炫动SD,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010117/1.m3u8?
山东教育卫视SD,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010112/1.m3u8?
纪实人文,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010067/1.m3u8?
北京纪实科教,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010042/1.m3u8?
新海南,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010090/1.m3u8?

广东珠江,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010091/1.m3u8?
北京卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010143/1.m3u8?
湖北卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010057/1.m3u8?
安徽卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010041/1.m3u8?
湖南卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010058/1.m3u8?
东方卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010054/1.m3u8?
北京卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010043/1.m3u8?
广东卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010055/1.m3u8?
黑龙江卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010056/1.m3u8?
重庆卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010053/1.m3u8?
江苏卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010059/1.m3u8?
辽宁卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010061/1.m3u8?
云南卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010119/1.m3u8?
甘肃卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010098/1.m3u8?
东南卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010096/1.m3u8?
深圳卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010068/1.m3u8?
江西卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010060/1.m3u8?
浙江卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010070/1.m3u8?
天津卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010069/1.m3u8?
山东卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010066/1.m3u8?
贵州卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010100/1.m3u8?
河北卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010101/1.m3u8?
四川卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010115/1.m3u8?
广西卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010099/1.m3u8?
青海卫视,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010111/1.m3u8?
山西卫视SD,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010114/1.m3u8?
陕西卫视SD,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010113/1.m3u8?
河南卫视SD,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010071/1.m3u8?
吉林卫视SD,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010075/1.m3u8?
内蒙古卫视SD,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010109/1.m3u8?
新疆卫视SD,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010116/1.m3u8?
海南卫视SD,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010083/1.m3u8?
宁夏卫视SD,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010110/1.m3u8?
西藏卫视SD,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010123/1.m3u8?
大湾区卫视SD,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010108/1.m3u8?
CETV-1SD,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010103/1.m3u8?
CETV-2SD,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010104/1.m3u8?
CETV-4SD,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010105/1.m3u8?
CGTN SD,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010137/1.m3u8?
CGTN SD,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010095/1.m3u8?

优漫卡通,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010118/1.m3u8?
卡酷少儿,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010081/1.m3u8?
金鹰纪实,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010106/1.m3u8?
嘉佳卡通,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010102/1.m3u8?
金鹰卡通,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010107/1.m3u8?
哈哈炫动,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010117/1.m3u8?
山东教育,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010112/1.m3u8?
纪实科教,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010042/1.m3u8?

精品萌宠,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010146/1.m3u8?
全民热练,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010147/1.m3u8?
惊悚悬疑,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010077/1.m3u8?
怡伴健康,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010082/1.m3u8?
军事评论,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010080/1.m3u8?
精品体育,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010078/1.m3u8?
超级体育,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010063/1.m3u8?
超级综艺,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010062/1.m3u8?
金牌综艺,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010086/1.m3u8?
精品纪录,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010076/1.m3u8?
哒啵赛事,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010125/1.m3u8?
哒啵赛事,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010126/1.m3u8?
哒啵赛事,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010120/1.m3u8?
哒啵赛事,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010124/1.m3u8?
农业致富,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010085/1.m3u8?
热播精选,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010121/1.m3u8?
炫舞未来,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010039/1.m3u8?
精彩足球,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010148/1.m3u8?
武搏世界,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010135/1.m3u8?

黑莓电影,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010073/1.m3u8?
军旅剧场,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010079/1.m3u8?
超级电影,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010064/1.m3u8?
黑莓动画,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010002/1.m3u8?
古装剧场,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010004/1.m3u8?
家庭剧场,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010074/1.m3u8?
潮妈辣婆,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010005/1.m3u8?
动作电影,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010003/1.m3u8?
爱情喜剧,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010000/1.m3u8?
东北热剧,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010021/1.m3u8?
欢乐剧场,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010025/1.m3u8?
精品大剧,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010072/1.m3u8?
中国功夫,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010087/1.m3u8?
超级电视剧,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010065/1.m3u8?

温馨提示你解析IP归属地: 广西
贵港市联通,#genre#
广西卫视,http://110.72.52.31:8181/tsfile/live/1000_1.m3u8?key=txiptv
广西综艺-B,http://110.72.52.31:8181/tsfile/live/1001_1.m3u8?key=txiptv
cctv3标清,http://110.72.52.31:8181/tsfile/live/1002_1.m3u8?key=txiptv
广西影视-J,http://110.72.52.31:8181/tsfile/live/1003_1.m3u8?key=txiptv
CCTV5标清,http://110.72.52.31:8181/tsfile/live/1011_1.m3u8?key=txiptv
cctv6标清,http://110.72.52.31:8181/tsfile/live/1012_1.m3u8?key=txiptv
珠江台BM,http://110.72.52.31:8181/tsfile/live/1013_1.m3u8?key=txiptv
广东影视-1,http://110.72.52.31:8181/tsfile/live/1014_1.m3u8?key=txiptv
CCTV6电影--J,http://110.72.52.31:8181/tsfile/live/0006_1.m3u8?key=txiptv
cctv9,http://110.72.52.31:8181/tsfile/live/1016_1.m3u8?key=txiptv
cctv8-测试10,http://110.72.52.31:8181/tsfile/live/1017_1.m3u8?key=txiptv
DTV1,http://110.72.52.31:8181/tsfile/live/1018_1.m3u8?key=txiptv
DTV2,http://110.72.52.31:8181/tsfile/live/1005_1.m3u8?key=txiptv
DTV3,http://110.72.52.31:8181/tsfile/live/1020_1.m3u8?key=txiptv
DTV4牛哥,http://110.72.52.31:8181/tsfile/live/1021_1.m3u8?key=txiptv
TVS2,http://110.72.52.31:8181/tsfile/live/1022_1.m3u8?key=txiptv
嘉佳卡通,http://110.72.52.31:8181/tsfile/live/1023_1.m3u8?key=txiptv
新疆1,http://110.72.52.31:8181/tsfile/live/1024_1.m3u8?key=txiptv
XZTV1,http://110.72.52.31:8181/tsfile/live/1025_1.m3u8?key=txiptv
XZTV2,http://110.72.52.31:8181/tsfile/live/1006_1.m3u8?key=txiptv
OTV6,http://110.72.52.31:8181/tsfile/live/1008_1.m3u8?key=txiptv
SBN,http://110.72.52.31:8181/tsfile/live/1009_1.m3u8?key=txiptv
新疆2,http://110.72.52.31:8181/tsfile/live/1029_1.m3u8?key=txiptv
深圳,http://110.72.52.31:8181/tsfile/live/1030_1.m3u8?key=txiptv
新疆3,http://110.72.52.31:8181/tsfile/live/1031_1.m3u8?key=txiptv
新疆5,http://110.72.52.31:8181/tsfile/live/1010_1.m3u8?key=txiptv
新疆9,http://110.72.52.31:8181/tsfile/live/1019_1.m3u8?key=txiptv
1010,http://110.72.52.31:8181/tsfile/live/1034_1.m3u8?key=txiptv
1020,http://110.72.52.31:8181/tsfile/live/1035_1.m3u8?key=txiptv
新疆4,http://110.72.52.31:8181/tsfile/live/1026_1.m3u8?key=txiptv
平南台,http://110.72.52.31:8181/tsfile/live/1037_1.m3u8?key=txiptv
浙江卫视,http://110.72.52.31:8181/tsfile/live/0124_1.m3u8?key=txiptv
吉林卫视,http://110.72.52.31:8181/tsfile/live/0116_1.m3u8?key=txiptv
旅游卫视,http://110.72.52.31:8181/tsfile/live/0114_1.m3u8?key=txiptv
兵团卫视,http://110.72.52.31:8181/tsfile/live/0115_1.m3u8?key=txiptv
山东卫视,http://110.72.52.31:8181/tsfile/live/0131_1.m3u8?key=txiptv
山西卫视,http://110.72.52.31:8181/tsfile/live/0118_1.m3u8?key=txiptv
陕西卫视,http://110.72.52.31:8181/tsfile/live/0136_1.m3u8?key=txiptv
农林卫视,http://110.72.52.31:8181/tsfile/live/1039_1.m3u8?key=txiptv
CCTV1-综合,http://110.72.52.31:8181/tsfile/live/0001_1.m3u8?key=txiptv
CCTV2-财经,http://110.72.52.31:8181/tsfile/live/0002_1.m3u8?key=txiptv
CCTV3-综艺,http://110.72.52.31:8181/tsfile/live/0003_1.m3u8?key=txiptv
CCTV4-国际,http://110.72.52.31:8181/tsfile/live/0004_1.m3u8?key=txiptv
CCTV5-体育,http://110.72.52.31:8181/tsfile/live/0005_1.m3u8?key=txiptv
CCTV6-电影,http://110.72.52.31:8181/tsfile/live/0006_2.m3u8?key=txiptv
CCTV7-军农,http://110.72.52.31:8181/tsfile/live/0007_1.m3u8?key=txiptv
CCTV8-电视剧,http://110.72.52.31:8181/tsfile/live/0008_1.m3u8?key=txiptv
CCTV9-纪录,http://110.72.52.31:8181/tsfile/live/0009_1.m3u8?key=txiptv
CCTV10-科教,http://110.72.52.31:8181/tsfile/live/0010_1.m3u8?key=txiptv
CCTV11-戏曲,http://110.72.52.31:8181/tsfile/live/0011_1.m3u8?key=txiptv
CCTV12-社会与法,http://110.72.52.31:8181/tsfile/live/0012_1.m3u8?key=txiptv
CCTV13-新闻,http://110.72.52.31:8181/tsfile/live/0013_1.m3u8?key=txiptv
CCTV14-少儿,http://110.72.52.31:8181/tsfile/live/0014_1.m3u8?key=txiptv
CCTV15-音乐,http://110.72.52.31:8181/tsfile/live/0015_1.m3u8?key=txiptv
CCTV17,http://110.72.52.31:8181/tsfile/live/0019_1.m3u8?key=txiptv
CCTV5+体育赛事,http://110.72.52.31:8181/tsfile/live/0016_1.m3u8?key=txiptv
南宁影视,http://110.72.52.31:8181/tsfile/live/0113_1.m3u8?key=txiptv
广东卫视,http://110.72.52.31:8181/tsfile/live/0125_1.m3u8?key=txiptv
湖南卫视,http://110.72.52.31:8181/tsfile/live/0128_1.m3u8?key=txiptv
江西卫视,http://110.72.52.31:8181/tsfile/live/0138_1.m3u8?key=txiptv
四川卫视,http://110.72.52.31:8181/tsfile/live/0123_1.m3u8?key=txiptv
重庆卫视,http://110.72.52.31:8181/tsfile/live/0142_1.m3u8?key=txiptv
辽宁卫视,http://110.72.52.31:8181/tsfile/live/0121_1.m3u8?key=txiptv
上海卫视,http://110.72.52.31:8181/tsfile/live/0107_1.m3u8?key=txiptv
北京卫视,http://110.72.52.31:8181/tsfile/live/0122_1.m3u8?key=txiptv
浙江卫视,http://110.72.52.31:8181/tsfile/live/0124_2.m3u8?key=txiptv
江苏卫视,http://110.72.52.31:8181/tsfile/live/0127_1.m3u8?key=txiptv
深圳卫视,http://110.72.52.31:8181/tsfile/live/0126_1.m3u8?key=txiptv
天津卫视,http://110.72.52.31:8181/tsfile/live/0135_1.m3u8?key=txiptv
湖北卫视,http://110.72.52.31:8181/tsfile/live/0132_1.m3u8?key=txiptv
山东卫视,http://110.72.52.31:8181/tsfile/live/0131_2.m3u8?key=txiptv
黑龙江卫视,http://110.72.52.31:8181/tsfile/live/0143_1.m3u8?key=txiptv
河北卫视,http://110.72.52.31:8181/tsfile/live/0117_1.m3u8?key=txiptv
贵州卫视,http://110.72.52.31:8181/tsfile/live/0120_1.m3u8?key=txiptv
东南卫视,http://110.72.52.31:8181/tsfile/live/0137_1.m3u8?key=txiptv
金鹰纪实,http://110.72.52.31:8181/tsfile/live/1028_1.m3u8?key=txiptv
教育一套,http://110.72.52.31:8181/tsfile/live/1032_1.m3u8?key=txiptv
金鹰卡通,http://110.72.52.31:8181/tsfile/live/1063_1.m3u8?key=txiptv
卡酷动漫,http://110.72.52.31:8181/tsfile/live/1064_1.m3u8?key=txiptv
中国气象,http://110.72.52.31:8181/tsfile/live/1067_1.m3u8?key=txiptv
安徽卫视,http://110.72.52.31:8181/tsfile/live/0130_1.m3u8?key=txiptv
云南卫视,http://110.72.52.31:8181/tsfile/live/0119_1.m3u8?key=txiptv
内蒙古卫视,http://110.72.52.31:8181/tsfile/live/0109_1.m3u8?key=txiptv
GGTN,http://110.72.52.31:8181/tsfile/live/1069_1.m3u8?key=txiptv
广西综艺-D,http://110.72.52.31:8181/tsfile/live/1070_1.m3u8?key=txiptv
广西都市,http://110.72.52.31:8181/tsfile/live/1071_1.m3u8?key=txiptv
广西新闻,http://110.72.52.31:8181/tsfile/live/1072_1.m3u8?key=txiptv
广西影视,http://110.72.52.31:8181/tsfile/live/1073_1.m3u8?key=txiptv
广西思乐购,http://110.72.52.31:8181/tsfile/live/1074_1.m3u8?key=txiptv
广西移动,http://110.72.52.31:8181/tsfile/live/1075_1.m3u8?key=txiptv
珠江台,http://110.72.52.31:8181/tsfile/live/1076_1.m3u8?key=txiptv
家庭影院,http://110.72.52.31:8181/tsfile/live/1078_1.m3u8?key=txiptv
动作电影,http://110.72.52.31:8181/tsfile/live/1079_1.m3u8?key=txiptv
高清电影,http://110.72.52.31:8181/tsfile/live/1080_1.m3u8?key=txiptv
精彩影视,http://110.72.52.31:8181/tsfile/live/1015_1.m3u8?key=txiptv


温馨提示你解析IP归属地: 中国 家里蹲 通信
广西卫视,http://110.72.52.31:8181/tsfile/live/1000_1.m3u8?key=txiptv
广西综艺-B,http://110.72.52.31:8181/tsfile/live/1001_1.m3u8?key=txiptv
cctv3标清,http://110.72.52.31:8181/tsfile/live/1002_1.m3u8?key=txiptv
广西影视-J,http://110.72.52.31:8181/tsfile/live/1003_1.m3u8?key=txiptv
CCTV5标清,http://110.72.52.31:8181/tsfile/live/1011_1.m3u8?key=txiptv
cctv6标清,http://110.72.52.31:8181/tsfile/live/1012_1.m3u8?key=txiptv
珠江台BM,http://110.72.52.31:8181/tsfile/live/1013_1.m3u8?key=txiptv
广东影视-1,http://110.72.52.31:8181/tsfile/live/1014_1.m3u8?key=txiptv
CCTV6电影--J,http://110.72.52.31:8181/tsfile/live/0006_1.m3u8?key=txiptv
cctv9,http://110.72.52.31:8181/tsfile/live/1016_1.m3u8?key=txiptv
